Phenotype Code,Phenotype Description,UK Biobank Data Showcase Link,Sex,File,wget command,AWS File,Dropbox File,md5s
C19,Diagnoses - main ICD10: C19 Malignant neoplasm of rectosigmoid junction,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C19,female,C19.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C19.gwas.imputed_v3.female.tsv.bgz -O C19.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C19.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/c1tiizuofb3okqw/C19.gwas.imputed_v3.female.tsv.bgz?dl=0,6306e63099695cd84d76e0c1413af795
C19,Diagnoses - main ICD10: C19 Malignant neoplasm of rectosigmoid junction,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C19,male,C19.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C19.gwas.imputed_v3.male.tsv.bgz -O C19.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C19.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/0c5iuieoeseezt7/C19.gwas.imputed_v3.male.tsv.bgz?dl=0,ae442c823e23951f4c2770ad20ce4fc9
C20,Diagnoses - main ICD10: C20 Malignant neoplasm of rectum,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C20,both_sexes,C20.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C20.gwas.imputed_v3.both_sexes.tsv.bgz -O C20.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C20.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/wdut0i5yl2nnvha/C20.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,75d39f8f4f760a8ed40e497d33f0dd2c
C20,Diagnoses - main ICD10: C20 Malignant neoplasm of rectum,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C20,female,C20.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C20.gwas.imputed_v3.female.tsv.bgz -O C20.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C20.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/n0ln55ooz1x0ons/C20.gwas.imputed_v3.female.tsv.bgz?dl=0,f7be495a3e4b138ee49cbc33d9eafb5c
C20,Diagnoses - main ICD10: C20 Malignant neoplasm of rectum,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C20,male,C20.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C20.gwas.imputed_v3.male.tsv.bgz -O C20.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C20.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/615kyxzy54c0uqa/C20.gwas.imputed_v3.male.tsv.bgz?dl=0,b234a1cf1fc546c17f8030a9db7c7b9f
C21,Diagnoses - main ICD10: C21 Malignant neoplasm of anus and anal canal,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C21,both_sexes,C21.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C21.gwas.imputed_v3.both_sexes.tsv.bgz -O C21.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C21.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/bcyvu52zicn174f/C21.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,14338360e8f668d9f7954bb950434199
C22,Diagnoses - main ICD10: C22 Malignant neoplasm of liver and intrahepatic bile ducts,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C22,both_sexes,C22.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C22.gwas.imputed_v3.both_sexes.tsv.bgz -O C22.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C22.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/f5tq6q4txfjixiu/C22.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,20a204868bb032641b0459e053bdcec2
C22,Diagnoses - main ICD10: C22 Malignant neoplasm of liver and intrahepatic bile ducts,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C22,male,C22.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C22.gwas.imputed_v3.male.tsv.bgz -O C22.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C22.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/zg6y3zvxzhjuw7k/C22.gwas.imputed_v3.male.tsv.bgz?dl=0,badd8554e671bd2bce41e95c99dc3896
C25,Diagnoses - main ICD10: C25 Malignant neoplasm of pancreas,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C25,both_sexes,C25.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C25.gwas.imputed_v3.both_sexes.tsv.bgz -O C25.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C25.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ladm0rq56hr3wvu/C25.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,7660a5255cf378af60373dba883d7054
C25,Diagnoses - main ICD10: C25 Malignant neoplasm of pancreas,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C25,female,C25.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C25.gwas.imputed_v3.female.tsv.bgz -O C25.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C25.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/l6ceq2tg6a7xet4/C25.gwas.imputed_v3.female.tsv.bgz?dl=0,d0d911112cfac192e92ac5adf98d0348
C25,Diagnoses - main ICD10: C25 Malignant neoplasm of pancreas,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C25,male,C25.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C25.gwas.imputed_v3.male.tsv.bgz -O C25.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C25.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/gxp4gg9w5i2w0jh/C25.gwas.imputed_v3.male.tsv.bgz?dl=0,99c5afd6d6deddfe61fd610e0b5fd442
C32,Diagnoses - main ICD10: C32 Malignant neoplasm of larynx,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C32,both_sexes,C32.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C32.gwas.imputed_v3.both_sexes.tsv.bgz -O C32.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C32.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/h03c3gzwy8oxvk9/C32.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,2c944149e5dc87690f954a2a3e31fcb8
C32,Diagnoses - main ICD10: C32 Malignant neoplasm of larynx,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C32,male,C32.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C32.gwas.imputed_v3.male.tsv.bgz -O C32.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C32.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/4ekill9q6c97v7v/C32.gwas.imputed_v3.male.tsv.bgz?dl=0,453f8f59714c495bfe500f35110f633f
C34,Diagnoses - main ICD10: C34 Malignant neoplasm of bronchus and lung,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C34,both_sexes,C34.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C34.gwas.imputed_v3.both_sexes.tsv.bgz -O C34.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C34.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/q5ux8kt1ock9qdm/C34.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,577c433234a7b1fba4cfb1bc00d44c88
C34,Diagnoses - main ICD10: C34 Malignant neoplasm of bronchus and lung,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C34,female,C34.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C34.gwas.imputed_v3.female.tsv.bgz -O C34.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C34.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/so3vatl7qz1ux4f/C34.gwas.imputed_v3.female.tsv.bgz?dl=0,1b54e2d444d41d646c419e81928c005d
C34,Diagnoses - main ICD10: C34 Malignant neoplasm of bronchus and lung,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C34,male,C34.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C34.gwas.imputed_v3.male.tsv.bgz -O C34.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C34.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/d4cwgq0qvmt5sgj/C34.gwas.imputed_v3.male.tsv.bgz?dl=0,d4c986bee3587235fa557f5f6160f1a1
C43,Diagnoses - main ICD10: C43 Malignant melanoma of skin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C43,both_sexes,C43.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C43.gwas.imputed_v3.both_sexes.tsv.bgz -O C43.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C43.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ouxobe9wdmzekmc/C43.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,1224846f2b9e70c9ae44f43602290e29
C43,Diagnoses - main ICD10: C43 Malignant melanoma of skin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C43,female,C43.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C43.gwas.imputed_v3.female.tsv.bgz -O C43.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C43.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/quzifmazhrc5oqs/C43.gwas.imputed_v3.female.tsv.bgz?dl=0,df8a7ca18f23fc541105346953763916
C43,Diagnoses - main ICD10: C43 Malignant melanoma of skin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C43,male,C43.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C43.gwas.imputed_v3.male.tsv.bgz -O C43.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C43.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/7ahrzdp01rmnljw/C43.gwas.imputed_v3.male.tsv.bgz?dl=0,4abdb9dad8ca42d600c9d6e1a72b6fd9
C44,Diagnoses - main ICD10: C44 Other malignant neoplasms of skin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C44,both_sexes,C44.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C44.gwas.imputed_v3.both_sexes.tsv.bgz -O C44.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C44.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/x0vom4ikvh6rka1/C44.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,0a958819e30d12ee126b1604a209cb48
C44,Diagnoses - main ICD10: C44 Other malignant neoplasms of skin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C44,female,C44.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C44.gwas.imputed_v3.female.tsv.bgz -O C44.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C44.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/dvx31ev9zl186r9/C44.gwas.imputed_v3.female.tsv.bgz?dl=0,a8a785e782318ffc14668169383be20a
C44,Diagnoses - main ICD10: C44 Other malignant neoplasms of skin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C44,male,C44.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C44.gwas.imputed_v3.male.tsv.bgz -O C44.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C44.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/xaz37iezi6ex2ik/C44.gwas.imputed_v3.male.tsv.bgz?dl=0,2c0aa858240af10ee47050914862755c
C45,Diagnoses - main ICD10: C45 Mesothelioma,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C45,both_sexes,C45.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C45.gwas.imputed_v3.both_sexes.tsv.bgz -O C45.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C45.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/zfi7cfi5pikr4un/C45.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,23d9c39b9ffab75c72f48c6ad94c0759
C45,Diagnoses - main ICD10: C45 Mesothelioma,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C45,male,C45.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C45.gwas.imputed_v3.male.tsv.bgz -O C45.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C45.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/v7rmo3brgi0vbob/C45.gwas.imputed_v3.male.tsv.bgz?dl=0,65efcec72754effe1969f00312ced59e
C48,Diagnoses - main ICD10: C48 Malignant neoplasm of retroperitoneum and peritoneum,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C48,both_sexes,C48.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C48.gwas.imputed_v3.both_sexes.tsv.bgz -O C48.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C48.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/kg55uomp5245rc2/C48.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,cc25ff014e7903e6321fe10bf4d2b147
C49,Diagnoses - main ICD10: C49 Malignant neoplasm of other connective and soft tissue,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C49,both_sexes,C49.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C49.gwas.imputed_v3.both_sexes.tsv.bgz -O C49.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C49.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ehufsyfe6pqk3cu/C49.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,1abb14abd3c4ddf58038b54282f4e31f
C49,Diagnoses - main ICD10: C49 Malignant neoplasm of other connective and soft tissue,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C49,male,C49.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C49.gwas.imputed_v3.male.tsv.bgz -O C49.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C49.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/iufpayz3du8eyzh/C49.gwas.imputed_v3.male.tsv.bgz?dl=0,08470abbed823e8c6104fbf91b065bb0
C50,Diagnoses - main ICD10: C50 Malignant neoplasm of breast,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C50,both_sexes,C50.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C50.gwas.imputed_v3.both_sexes.tsv.bgz -O C50.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C50.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/9ws0r86mgv8sn4r/C50.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,14b03a7986e1843cdf5587882be0821b
C50,Diagnoses - main ICD10: C50 Malignant neoplasm of breast,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C50,female,C50.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C50.gwas.imputed_v3.female.tsv.bgz -O C50.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C50.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/oleri4jlu77e6oh/C50.gwas.imputed_v3.female.tsv.bgz?dl=0,88d0121bba606b308f5c5784a8313d1f
C53,Diagnoses - main ICD10: C53 Malignant neoplasm of cervix uteri,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C53,both_sexes,C53.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C53.gwas.imputed_v3.both_sexes.tsv.bgz -O C53.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C53.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/vicva6ic00add8q/C53.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,5cfda206f9578caec3fe8ad3699029a4
C53,Diagnoses - main ICD10: C53 Malignant neoplasm of cervix uteri,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C53,female,C53.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C53.gwas.imputed_v3.female.tsv.bgz -O C53.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C53.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/hlr7qx93bdnrv21/C53.gwas.imputed_v3.female.tsv.bgz?dl=0,e3322964d30b145a395186e069e43299
C54,Diagnoses - main ICD10: C54 Malignant neoplasm of corpus uteri,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C54,both_sexes,C54.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C54.gwas.imputed_v3.both_sexes.tsv.bgz -O C54.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C54.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/3qtw3rt5k8odo5x/C54.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,e097c06d48e88807e67085bce8ae433b
C54,Diagnoses - main ICD10: C54 Malignant neoplasm of corpus uteri,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C54,female,C54.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C54.gwas.imputed_v3.female.tsv.bgz -O C54.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C54.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/6rnh9y19dhky8y9/C54.gwas.imputed_v3.female.tsv.bgz?dl=0,c433d7d78267bcaff836ab5f9a5ab828
C56,Diagnoses - main ICD10: C56 Malignant neoplasm of ovary,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C56,both_sexes,C56.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C56.gwas.imputed_v3.both_sexes.tsv.bgz -O C56.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C56.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/v3gxksvxo809xes/C56.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,5c390ca9b77e5f94a5bc688aadd40cc2
C56,Diagnoses - main ICD10: C56 Malignant neoplasm of ovary,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C56,female,C56.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C56.gwas.imputed_v3.female.tsv.bgz -O C56.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C56.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/5qt3u9vdkf8omcr/C56.gwas.imputed_v3.female.tsv.bgz?dl=0,b097950293e5c8af0d3a187ea81bfd1b
C61,Diagnoses - main ICD10: C61 Malignant neoplasm of prostate,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C61,both_sexes,C61.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C61.gwas.imputed_v3.both_sexes.tsv.bgz -O C61.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C61.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/dsjhfvbnmbpcjgb/C61.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,c85a7e47bb11a36e1ce30e574c3effed
C61,Diagnoses - main ICD10: C61 Malignant neoplasm of prostate,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C61,male,C61.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C61.gwas.imputed_v3.male.tsv.bgz -O C61.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C61.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/x5qh2uwbslcf84k/C61.gwas.imputed_v3.male.tsv.bgz?dl=0,597964d742ede8c41acba19a5f92c1ad
C62,Diagnoses - main ICD10: C62 Malignant neoplasm of testis,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C62,both_sexes,C62.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C62.gwas.imputed_v3.both_sexes.tsv.bgz -O C62.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C62.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/olx46qx5o6nbfmt/C62.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,6879f6203afcbac3bc6f97fff2d8bfa9
C62,Diagnoses - main ICD10: C62 Malignant neoplasm of testis,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C62,male,C62.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C62.gwas.imputed_v3.male.tsv.bgz -O C62.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C62.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/4raetahel1p4o85/C62.gwas.imputed_v3.male.tsv.bgz?dl=0,5d116c7d354929088e2b4fe574cf30ff
C64,"Diagnoses - main ICD10: C64 Malignant neoplasm of kidney, except renal pelvis",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=C64,both_sexes,C64.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C64.gwas.imputed_v3.both_sexes.tsv.bgz -O C64.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/C64.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ktvbeu9027kyiw0/C64.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,6db0d2981986173023d6da27e0cf1fa9
