df_name,MK_Tau_opt,MK_p_value_opt,p_one,q_bh,prop_sig,_key_GBD,Cause Name,Cause ID,Cause Hierarchy Level,ICD10,ICD10 Used in Hospital/Claims Analyses,ICD9,ICD9 Used in Hospital/Claims Analyses,cause_level_1,cause_level_2,cause_level_3,cause_level_4,ICD10_explo
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,G45
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,G46
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I00
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I01
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I02
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I03
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I04
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I05
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I06
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I07
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I08
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I09
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I10
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I11
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I14
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I15
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I16
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I17
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I18
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I19
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I20
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I21
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I22
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I23
Cardiovascular diseases,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,1.0,cardiovascular diseases,Cardiovascular diseases,491,2,"B33.2-B33.24, D86.85, G45-G46.8, I00.0-I01.9, I02.0, I03-I11.9, I14-I27.0, I27.2-I83.93, I86-I89.0, I89.9-I95.1, I98, I98.4-ID5.9, K75.1, R00-R01.2, R07-R07.9","A32.82, B33.2-B33.24, B37.6, I01-I09.9, I20-I27.0, I33-I73.9","074.2, 074.21-074.23, 391-391.9, 392.0, 393-398.99, 402-402.91, 410-416.0, 417-417.9, 420-425.5, 425.7-440.29, 440.4-445.89, 447-454.9, 456, 456.3-457, 457.1, 457.8-458.1, 459-459.9, 785-785.3, V12.5-V12.59, V15.1, V17.1, V17.3-V17.49, V42.1-V42.2, V43.2-V43.5, V45.0-V45.09, V45.81-V45.82, V47.2, V58.61, V58.63, V58.66, V58.73, V81-V81.2","074.2-074.23, 112.81-115.94, 391-398.99, 410-416.0, 421-440.29, 440.4-443.9",Non-communicable diseases,Cardiovascular diseases,,,I24
